id,comments
4460575515705273,34
4460571040253270,170
4460565054945270,73
4460559179231664,79
4460559006924848,12
4460551322913896,42
4460546457585677,144
4460543689640799,70
4460535682400284,255
4460532545003997,59
4460527406880172,54
4460519068865132,245
4460423259048823,62
4460417701096524,77
4460408637393319,129
4460401012268203,24
4460393222869278,45
4460383340941108,182
4460382196198585,56
4460375619621407,55
4460370984971736,55
4460366333834699,243
4460361917233142,108
4460357839489818,24
4460352265276731,404
4460345613908339,16
4460342421708294,59
4460337867191409,522
4460331420244696,173
4460319730099320,58
4460307218894244,81
4460301686782292,19
4460299509708531,159
4460299027357444,45
4460291397636130,79
4460280161164455,90
4460278039569006,29
4460270438825093,379
4460264529794236,39
4460257265236300,159
4460254073396225,87
4460246262903542,134
4460237065355047,88
4460232874639215,219
4460229137594406,71
4460223353738289,318
4460220241345617,51
4460214071556040,99
4460209735112175,111
4460206354840093,25
4460204492425117,18
4460201870299929,9
4460199744321484,34
4460191561272308,73
4460185462977464,131
4460185236050352,69
4460180525591638,71
4460173697122047,26
4460166445052406,67
4460046110641779,126
4460037327873577,59
4460026926244354,91
4460022991750139,166
4460011171902715,23
4460006533275478,22
4459996135760913,37
4459990100045298,52
4459985515433879,120
4459981468263116,340
4459971653143095,109
4459965445588683,211
4459957543829601,21
4459948865772701,72
4459940401464432,327
4459939491660439,121
4459935506791764,29
4459932252067010,33
4459929605709423,69
4459926933540079,93
4459923733715660,6
4459921556717208,47
4459918553337798,22
4459916486072153,82
4459903777297836,23
4459900748447565,439
4459898232288436,117
4459893102424004,52
4459889487584123,25
4459888112030308,107
4459880049828238,165
4459875277119784,25
4459872060386457,103
4459867378554562,68
4459866074915613,48
4459860529420968,79
4459849460904194,111
4459845673138775,133
4459838782108825,324
4459835217106549,73
4459827897673912,111
4459825607962269,111
4459822264911846,442
4459818976596500,50
4459813075375758,73
4459805198075855,144
4459694049834387,95
4459693633746785,152
4459684524051499,51
4459672981558054,29
4459668740613365,66
4459666412986091,308
4459665137987996,39
4459659651556822,252
4459659081289216,199
4459652529866913,65
4459644019644994,27
4459638814350416,87
4459637761714545,14
4459631961086683,108
4459629494403108,43
4459629297674269,71
4459626609494276,43
4459626256787176,32
4459624658565775,19
4459620543873999,50
4459613698850436,90
4459611111561897,32
4459608464887500,39
4459607155571533,69
4459605050475892,63
4459604320629392,38
4459601787306001,32
4459599714867949,80
4459599119404138,159
4459595936086860,14
4459591418603388,75
4459585412424068,50
4459581009029980,53
4459580774415598,60
4459578551128790,74
4459575040189854,102
4459564680444993,79
4459562989763464,46
4459558603120735,111
4459551207915795,77
4459550071224157,80
4459541700224060,193
4459541347606696,145
4459534716272428,87
4459532241540777,280
4459531763416362,299
4459531126156168,82
4459528248446981,252
4459527737053175,80
4459524474003165,146
4459524129502064,102
4459523438063098,96
4459511571901500,62
4459503762478710,64
4459495771830200,32
4459491296448111,272
4459487131446692,144
4459485994936478,20
4459483952799611,36
4459478977672390,117
4459474745566890,46
4459474129665441,254
4459473378548579,60
4459472636222225,73
4459470031329045,22
4459467980229520,85
4459461814953816,44
4459459788727378,49
4459449311530067,50
4459441859040154,70
4459344680549284,287
4459332739588707,108
4459323738560563,81
4459315992025258,25
4459313265245177,140
4459304805885110,144
4459298979588661,125
4459296294858504,46
4459294709328755,74
4459285767144315,265
4459285259758400,37
4459276033041127,51
4459273037589615,62
4459262195504247,55
4459257321975047,54
4459248274268905,106
4459243299879545,125
4459239504000349,97
4459234714314438,93
4459228947130793,25
4459227156721336,16
4459224127717202,53
4459217370483398,255
4459206172343967,185
4459205303650636,94
4459199540911188,22
4459194524151335,93
4459192763443055,59
4459183875127832,120
4459180444418239,19
4459176250001543,434
4459168590928914,26
4459166519031051,23
4459162664318152,383
4459157380023188,63
4459153411882340,52
4459151688021886,210
4459145400434191,37
4459144717130608,221
4459141940375363,46
4459139029440821,30
4459134352974240,120
4459133657305260,98
4459129726650292,235
4459126220220918,46
4459112857069040,20
4459112353654744,134
4459111225554165,136
4459104518985249,33
4459098365634633,115
4459095509534718,98
4459091784926567,42
4459087943034333,67
4459082163662314,106
4459078011032985,79
4459076974959624,79
4458973710836648,131
4458969311161622,90
4458965628724710,120
4458958359857140,33
4458950907099067,102
4458945021836155,18
4458944375843474,193
4458942753606268,21
4458937019317334,77
4458930933609423,76
4458923144761937,192
4458914839999743,384
4458912512724444,73
4458907865330197,116
4458899715250406,253
4458890328567587,553
4458884301009566,138
4458882712162854,99
4458877225887499,95
4458873882765649,10
4458866035195392,49
4458864563265768,458
4458860963961059,29
4458859484123768,222
4458851656730978,26
4458850696946938,28
4458849987647554,6
4458846930003527,182
4458841897420412,69
4458840390807307,30
4458830517352519,374
4458822552643458,83
4458821705555669,29
4458818798468249,21
4458813585283757,30
4458813446489910,25
4458808455299315,83
4458806316915254,83
4458804022734933,160
4458801547567375,81
4458787530264732,418
4458783482377977,115
4458780782067702,86
4458776893580408,31
4458774385023350,51
4458773718136966,123
4458771469870582,64
4458768865168925,199
4458767418461264,27
4458764016695059,81
4458763039313967,124
4458759173046054,116
4458758106975530,79
4458756911886400,63
4458737965801382,65
4458733465384494,100
4458730495892118,187
4458726549395544,160
4458717942732979,185
4458710069846219,293
4458637969957849,248
4458626778959372,360
4458624334241998,344
4458624015100103,168
4458623650445658,298
4458622807256560,122
4458619410251281,465
4458616231096689,84
4458615890671537,47
4458610938060238,128
4458607737153701,43
4458599957181675,138
4458589156822013,111
4458586317005539,230
4458578158773256,102
4458576510609165,52
4458573423979016,469
4458572324365577,23
4458569984655216,78
4458556851786572,36
4458554968442128,21
4458554771122506,39
4458553534341452,34
4458548676925231,56
4458543048234435,57
4458541185991347,49
4458539072554772,38
4458538812021861,80
4458532306618312,82
4458531606204800,191
4458527400032819,24
4458522772878295,47
4458517279122764,80
4458516871596438,21
4458514187129291,146
4458512694290559,24
4458507040817865,82
4458506335833813,50
4458506004091491,84
4458501855908585,77
4458499435826799,60
4458498353852206,29
4458495631891302,38
4458494104752097,42
4458491600897315,55
4458490925715394,71
4458489298527490,72
4458487213865185,88
4458486144391106,34
4458485838240116,20
4458483996426508,483
4458483392567191,359
4458481036216599,84
4458480116718567,25
4458477826980899,108
4458475666963263,79
4458470302040041,118
4458469908088003,62
4458462102630235,90
4458457828331103,80
4458448051461744,102
4458446071955697,40
4458435808790445,59
4458434185620769,85
4458423749735186,425
4458420910381434,155
4458420637305851,16
4458417517511930,125
4458413126253547,440
4458409971810389,57
4458408936096780,113
4458407656944426,62
4458407329238731,14
4458405403874888,49
4458403658796269,86
4458398374410331,37
4458397980138445,54
4458392753889626,209
4458389775799311,112
4458388094162745,78
4458386969940469,472
4458386273461247,142
4458384755459644,85
4458383308114773,111
4458381277983784,107
4458380506304205,77
4458377553483942,112
4458377168430886,80
4458376035802249,63
4458374404402578,155
4458368095980834,80
4458364790846841,208
4458353323694302,31
4458345857344571,78
4458248860332236,269
4458245177475835,27
4458238751329330,87
4458232443315427,42
4458229965116980,161
4458223639802297,105
4458222096173241,60
4458215586502520,49
4458209827749864,45
4458207399064946,52
4458205012793000,65
4458196091927863,45
4458192672838438,498
4458189422467495,25
4458186142317152,233
4458185035521679,69
4458176957470141,56
4458174020936320,25
4458167544950976,41
4458166563574954,48
4458165850101820,11
4458157818773995,49
4458151346335982,68
4458150512115221,74
4458148217346806,27
4458146116125394,219
4458142517339527,43
4458140680896752,455
4458135902783223,133
4458134107595032,11
4458129595365174,20
4458128525704526,181
4458126797710125,67
4458126172084561,49
4458123966792748,54
4458104483694238,56
4458097114830035,42
4458088226570611,174
4458084434596269,39
4458078080250604,102
4458074679232267,141
4458071784676999,57
4458067091539221,99
4458063257683972,50
4458059478621441,89
4458052402594392,452
4458050955768070,58
4458046212032034,96
4458045532431899,64
4458040579711935,65
4458038251054994,83
4458036678389923,240
4458033910159214,145
4458029204513654,63
4458028227148733,42
4458025874068624,73
4458023940545340,152
4458021776714206,177
4458013769051912,96
4458012666663470,76
4458009575538558,22
4458002905803340,102
4458001034946394,155
4457994110455026,51
4457985382143749,80
4457886757204157,58
4457882143360379,29
4457877282168535,88
4457876569345440,267
4457869774289920,232
4457868335597392,35
4457857212716777,44
4457856612792321,37
4457855476027287,21
4457850866801838,154
4457845401129754,61
4457839969445283,89
4457837185155620,46
4457833321765653,20
4457830394405821,15
4457822806771854,175
4457815131056593,24
4457806603878346,51
4457805861670033,212
4457804900983375,494
4457802279595239,81
4457798236283268,34
4457793446695101,80
4457789986186064,40
4457783111713497,118
4457782688593591,95
4457775612505482,69
4457771342471854,24
4457766682535767,20
4457762891164179,16
4457760294773623,70
4457757899539598,34
4457749151095237,126
4457744004248373,28
4457740505821738,152
4457736945094778,155
4457730569733886,93
4457723489894935,44
4457723317506494,46
4457715101216746,107
4457709191683198,22
4457704846162868,74
4457703894105697,31
4457698340878792,67
4457691684920431,90
4457683492924683,146
4457681262210726,5
4457677826722494,210
4457672873042816,83
4457670608277183,23
4457658516383731,112
4457655973781408,142
4457654325748718,355
4457653927293537,175
4457649221528645,47
4457647530655725,56
4457644510793932,35
4457641641789901,164
4457640014506643,52
4457636281954505,342
4457524541162741,86
4457524318862071,104
4457517079427204,457
4457516534797434,69
4457512478186263,79
4457508795823644,223
4457506866207919,110
4457492895454865,78
4457489095198790,162
4457483491842963,52
4457477557048017,44
4457473946144105,45
4457471231636661,95
4457469650622311,14
4457457365309752,154
4457454496807826,106
4457445419976607,119
4457438381693618,63
4457430530748865,79
4457423261382335,57
4457410883823266,112
4457409830979347,78
4457406681567655,66
4457403036979288,206
4457400477706344,59
4457397055962921,29
4457395532760813,73
4457390194027716,54
4457384262771524,120
4457381074940258,10
4457378155639362,217
4457370295481629,131
4457365862607269,38
4457358224493052,87
4457350137889198,185
4457348112692110,79
4457337668366321,350
4457330990740015,117
4457324141601342,154
4457313659917747,82
4457300876497736,114
4457290406935631,77
4457280777138002,82
4457277106770828,42
4457274967584352,228
4457272975429883,296
4457272304456181,68
4457161964489676,103
4457156717359501,50
4457149772530785,95
4457140766833428,75
4457132948927993,244
4457128657806511,100
4457121951042474,84
4457112849503639,41
4457108899019138,80
4457105509278489,24
4457097880627646,109
4457096622242871,70
4457085695221321,57
4457078753763154,104
4457075235560930,57
4457071006794147,46
4457065483060475,59
4457064438611191,100
4457058089228587,68
4457052526687749,42
4457046512880362,81
4457041290843394,382
4457040557075073,235
4457040002727294,19
4457037637049210,15
4457036815580712,60
4457035938208732,4
4457031844935906,549
4457025330896278,34
4457024718664174,46
4457021376020894,18
4457010722848898,308
4457009015062598,114
4457002346371051,92
4456996063129819,64
4456995686404266,3
4456989830205636,36
4456985438994277,18
4456977747104719,48
4456977008449605,52
4456970452554555,101
4456966690391513,312
4456959623433647,462
4456952484349066,203
4456945287148110,55
4456937926160126,78
4456935258604106,98
4456930892253717,35
4456928400523729,96
4456925615778230,107
4456921128036388,133
4456917088761077,148
4456915704247989,49
4456908318122994,80
4456905080324924,152
4456803553157919,87
4456798725610047,330
4456788386502452,325
4456779885292665,71
4456770216480383,26
4456758753830364,185
4456756631887482,128
4456754005604503,29
4456742660103105,141
4456737506063186,75
4456726667058209,51
4456717838836653,57
4456711605684140,23
4456705741964680,2
4456698280803552,59
4456686976540655,43
4456682283141346,125
4456678994589886,133
4456667783539521,129
4456666038459853,80
4456661135295280,498
4456652427756289,194
4456647667348033,72
4456642621699250,66
4456639308070339,60
4456638171390838,220
4456628893601172,79
4456625156438410,95
4456623651574879,116
4456619380935759,30
4456614960569560,77
4456609432068559,281
4456605061778409,25
4456602993960401,49
4456600741430894,492
4456600423411777,59
4456599127083021,25
4456591371458255,362
4456590092580506,164
4456581992828544,48
4456576108537327,104
4456569179740106,106
4456567371741287,64
4456563248770290,57
4456550863468641,133
4456547087980751,111
4456439978287579,63
4456438887462472,114
4456437042151841,44
4456434588193714,23
4456428326357169,41
4456420994758203,27
4456414607303844,49
4456409254850026,104
4456406143392861,67
4456404498638419,51
4456398349489510,58
4456391726906776,56
4456388077768867,68
4456383427019131,51
4456380838199702,92
4456374463823425,104
4456366741273705,28
4456364351232447,29
4456363008265133,46
4456356599837785,62
4456346080926585,145
4456338341745411,36
4456331475607272,69
4456325054725082,18
4456324165254124,115
4456321174359363,35
4456320550191324,40
4456318456333926,52
4456318301968033,55
4456313037583532,3
4456306889291464,129
4456296848110293,105
4456289171989357,255
4456281131243259,73
4456277494779313,73
4456257836923361,142
4456253138536430,77
4456247971076539,97
4456243638332418,101
4456240652238585,25
4456239100405360,134
4456233970625619,40
4456223673812624,192
4456220629341082,38
4456210881214446,102
4456205394868767,93
4456197240949574,81
4456185128001134,95
4456172062804543,136
4456075816712808,201
4456072082922886,16
4456068548035462,37
4456059169352506,266
4456043159146505,44
4456031751000286,232
4456022565212142,36
4456014520790132,131
4456008166916552,99
4456005666868653,33
4455996531151840,77
4455993666697121,179
4455991900682676,172
4455986779701863,14
4455977090402490,8
4455967406062354,360
4455957763366457,27
4455955674236997,25
4455953027955440,172
4455946832887883,37
4455941468218241,111
4455937551190624,9
4455933650051917,83
4455924636815108,43
4455924389295771,367
4455916936095520,44
4455912489624920,24
4455904747893723,77
4455895964964243,86
4455890445193245,26
4455884694021589,43
4455881033111232,37
4455880680430692,370
4455879128933519,29
4455877857595012,18
4455876876578948,12
4455866109022764,91
4455853761519912,87
4455845703837747,40
4455840872804402,101
4455830894475295,63
4455825982386075,63
4455817812334339,185
4455717102481639,138
4455712110983850,105
4455708244556792,26
4455701155906626,109
4455698077062100,11
4455682247828066,67
4455673540738601,76
4455670302943065,101
4455657639659209,381
4455654376678934,12
4455645367158007,82
4455642204886902,61
4455638723627615,37
4455636584181347,210
4455627457963869,98
4455615776231061,99
4455607954042953,96
4455597430353463,8
4455586823856427,218
4455582948346620,6
4455574957742474,52
4455569136141606,28
4455563544698292,29
4455559183146010,22
4455550069005351,18
4455541566965745,82
4455535845384046,71
4455531164759584,28
4455530678742895,30
4455528275471501,8
4455523426279168,277
4455515339446182,68
4455513884864463,43
4455510793172403,8
4455503259948699,40
4455497140467064,30
4455489071242967,108
4455478215849837,178
4455470716667342,46
4455463133827598,60
4455455520345114,254
4455354399783034,17
4455352559234102,112
4455345088688307,314
4455339149728738,250
4455326721805729,140
4455322481305646,111
4455311702133130,52
4455305355771063,5
4455303497978712,61
4455298640957129,34
4455292739367410,572
4455281754429520,156
4455279892907363,60
4455260296422804,123
4455250628902040,57
4455242387105846,50
4455239573161167,31
4455223529309690,44
4455221944064196,76
4455218068224474,14
4455213073073256,81
4455209088924434,47
4455205510509956,45
4455198401203030,41
4455192021831703,342
4455187747457572,9
4455180026402611,25
4455177639569121,88
4455176276293210,228
4455168902508388,23
4455165891109233,90
4455164260113685,39
4455157880213188,18
4455156181283635,11
4455155031994841,32
4455146714771219,41
4455137382354980,55
4455128050327304,48
4455117753298659,268
4455116071362239,23
4455111327314090,44
4455110669735286,330
4455109834355535,516
4455108500400145,211
4455106017362342,47
4455097947695970,92
4455093112211992,67
4454991357591346,109
4454981572671923,124
4454970231011714,299
4454955857159140,303
4454939495856949,66
4454938870492776,20
4454917659582899,138
4454907685819596,101
4454897933725041,559
4454891256408175,36
4454883543054603,160
4454878338227188,91
4454875590654616,95
4454863322466119,28
4454861707750788,27
4454849389400499,166
4454833819631381,35
4454824806037597,94
4454816149246593,115
4454805734536697,144
4454787183379042,22
4454779834894579,89
4454769416129513,126
4454761623936100,30
4454752006074334,159
4454745127435684,19
4454740521916199,38
4454733182212583,155
4454624909849877,399
4454619889884872,65
4454610917420159,96
4454602751825703,111
4454595776468364,54
4454588164051671,410
4454586360632106,57
4454585860992490,54
4454577611348444,63
4454570069317222,158
4454566541797688,45
4454562591205639,35
4454555083219067,33
4454547248075560,104
4454540633631212,14
4454535248076127,25
4454529523503327,26
4454527648295285,79
4454523014056987,21
4454519293244623,6
4454513701897190,162
4454505599266690,42
4454500192603932,32
4454498027767098,163
4454492067797036,47
4454486200387113,26
4454479849749186,58
4454473810043783,57
4454473072160378,3
4454468488226953,21
4454460585579709,38
4454455355313210,39
4454452369317828,34
4454449839409762,137
4454446102263725,71
4454445557969260,48
4454443888424719,9
4454441979295008,64
4454437487549489,15
4454429757863026,38
4454426905085533,48
4454420617739708,28
4454412614972326,61
4454408663926861,87
4454404009147923,24
4454401202835766,82
4454397378022396,2
4454391358945408,484
4454384614094287,37
4454376691238363,66
4454368465958690,53
4454292821498659,56
4454262518378986,77
4454261855123347,84
4454258243620633,244
4454254934442451,173
4454251478282455,145
4454239206030583,35
4454233036590620,55
4454229856624045,42
4454221753763583,99
4454218339875101,164
4454217827237673,85
4454202958788560,164
4454201050322055,22
4454183505412515,23
4454176639390042,20
4454170872579847,42
4454157769820423,55
4454156012039023,7
4454149183707070,72
4454145056746100,40
4454140367340613,66
4454134356721467,150
4454128593517196,31
4454127582578177,62
4454120724897444,27
4454117701694962,10
4454113812742743,97
4454102501575344,72
4454091616504423,5
4454090865845568,6
4454084130098231,20
4454079633545732,8
4454078367054369,19
4454067314676801,70
4454065004290843,40
4454063427141160,25
4454056820833717,36
4454053889272607,3
4454051133419367,48
4454049803609788,7
4454047278521553,33
4454044376639026,9
4454041419308408,42
4454030656902658,109
4454024269298601,91
4454015427606865,123
4453902999012588,69
4453899949568305,23
4453895960640893,40
4453890344444865,19
4453888767402868,105
4453880731149590,179
4453874536531817,22
4453870853563936,105
4453861954050552,62
4453855024944003,92
4453854558634885,20
4453848645457716,36
4453841984147221,71
4453837044042101,69
4453832748225719,31
4453827908067689,51
4453824171312103,75
4453820421558266,207
4453819066757247,66
4453811462644363,40
4453808510287854,83
4453805825186177,33
4453803895911408,89
4453801714783188,116
4453794480105118,76
4453793435214522,129
4453784585463527,65
4453782547547254,38
4453776981200219,7
4453771742439035,227
4453764838709704,49
4453756894699950,12
4453750930085324,32
4453742831058578,42
4453738527365446,87
4453717606839099,13
4453702682981562,29
4453695003211002,50
4453688586656149,63
4453680608963602,51
4453678213580943,52
4453672446229307,128
4453668281646948,84
4453659641175171,88
4453654247282327,51
4453649889143629,104
4453537775867867,30
4453533589498323,44
4453533149452895,10
4453526309012229,50
4453519447031973,80
4453515403384538,44
4453506520293068,83
4453500320670400,36
4453491617185282,96
4453485087362268,31
4453482205902202,28
4453477260439178,98
4453467697460331,107
4453457534138673,76
4453451415675757,351
4453450127194325,72
4453447249926387,20
4453442090757404,15
4453436696903270,58
4453432738349372,34
4453429571739872,66
4453420998050588,43
4453418678915832,58
4453406422884785,6
4453396427589376,44
4453394858769353,55
4453392988938304,73
4453392086509552,1
4453381479134995,103
4453373946633711,68
4453365716931175,28
4453354832617837,103
4453349598424902,48
4453346662413776,39
4453337505796373,28
4453329251684487,59
4453324591884593,86
4453320670045452,93
4453311346220055,135
4453307113898566,108
4453302718425200,53
4453299748638935,29
4453298033357370,70
4453290307401530,86
4453282565171728,157
4453175773796506,95
4453170404666412,42
4453166374970287,34
4453162712574734,40
4453154370233519,80
4453149571957037,92
4453145826269277,21
4453141644804974,82
4453137701702241,79
4453130713995945,39
4453129938063254,161
4453124775740149,32
4453116600446175,32
4453110648923699,33
4453108836676051,55
4453102675642630,135
4453095755147884,25
4453088444381990,142
4453079753745776,120
4453071877212757,10
4453066524629317,152
4453065484471031,12
4453058891212137,57
4453046043580196,24
4453034459212256,45
4453028382109888,592
4453015392004000,10
4453012393200341,43
4453007523083293,85
4453005707457270,40
4453001844231105,19
4452989831943855,252
4452984907920268,120
4452983540355317,20
4452974463804629,18
4452971502457161,60
4452968915437344,35
4452967161908010,67
4452962858197344,183
4452958013956880,20
4452947825956775,95
4452937625218183,113
4452935670800765,71
4452930490478073,74
4452920014093523,45
4452813247410253,65
4452812027527969,91
4452803084633737,46
4452802107774187,20
4452794381954389,83
4452786605792068,57
4452785154410058,79
4452781949404146,106
4452773623824878,335
4452770616439314,18
4452763226862081,17
4452759959215486,96
4452755244524521,68
4452746742768373,41
4452738320371596,48
4452729248627779,30
4452719697792396,14
4452717495577468,58
4452714874558228,31
4452705764266230,51
4452703855516193,47
4452695051937388,16
4452693685131964,82
4452693273263595,69
4452692754071815,13
4452691751297865,26
4452690073019322,26
4452682225533149,34
4452668912838743,39
4452668434734331,62
4452661774432419,181
4452657102222668,19
4452649321287177,57
4452628564058625,46
4452617129992436,86
4452612210503528,497
4452607337040829,22
4452599371343166,234
4452596645294781,55
4452591738261524,197
4452590161464902,14
4452583718548619,39
4452574540883871,71
4452563317016822,77
4452558032571755,37
4452446686673482,68
4452441204773545,25
4452433893284252,93
4452425039459499,37
4452412318104828,51
4452399139383706,45
4452387479176117,148
4452382048086615,97
4452372342107578,116
4452362728637273,86
4452355133074106,71
4452347314627423,47
4452343259227242,102
4452336913372054,126
4452331867196123,75
4452331339294436,28
4452322333301921,32
4452317979883082,29
4452314725221832,10
4452307943197517,37
4452299659152821,120
4452298749621711,42
4452292042927635,80
4452284580425153,110
4452276942916582,20
4452270005308301,52
4452265080943800,43
4452251483669884,74
4452249252063094,228
4452243098641203,60
4452237356685135,32
4452233565907097,20
4452232130558619,50
4452221816900324,177
4452220261484128,485
4452212212355219,43
4452203957811452,51
4452194378003846,71
4452088119396031,79
4452076190708939,42
4452065386588266,80
4452055727345942,61
4452044896919284,121
4452034646811267,79
4452023166179621,226
4452022524515565,439
4452020658733041,28
4452009665424056,40
4452004317264288,23
4452003356909897,10
4451991218900313,23
4451982872351805,18
4451982460724042,5
4451981713793747,10
4451981236332942,69
4451980753694280,74
4451977897245486,13
4451975632611454,11
4451972704666005,46
4451968065852817,50
4451966803192639,33
4451963951742540,16
4451961833086937,10
4451956976412827,7
4451955017186915,13
4451954124344886,14
4451953486223031,6
4451953151426658,4
4451949405354482,8
4451948621602575,14
4451945400253672,16
4451940098264401,14
4451936830516698,68
4451936268747362,11
4451935274747353,14
4451934070726713,9
4451933458741670,53
4451929633415270,31
4451926902769350,26
4451924298179337,35
4451923405064012,38
4451922913847686,18
4451922163277765,27
4451914446068204,27
4451912180565455,19
4451911811593934,14
4451910419840901,68
4451899220232535,27
4451898599929020,10
4451890459072435,136
4451889355760133,44
4451885488537142,23
4451881952624079,55
4451879335247583,44
4451874499415549,9
4451871127250427,21
4451868660690018,18
4451864781693348,6
4451858359453414,35
4451858048992979,16
4451849303953909,36
4451840093445320,9
4451831754811885,47
4451728890347745,114
4451720434465261,36
4451709927329246,17
4451698032153923,107
4451689107024394,72
4451676905334335,40
4451666218580543,40
4451663349559019,61
4451653669283189,147
4451639404432300,48
4451624854632532,161
4451614380980087,126
4451610430101701,499
4451602956064819,124
4451598564958324,54
4451597478533883,47
4451592365026878,33
4451583121556029,94
4451573671254206,84
4451563114581493,52
4451555048905953,12
4451544957615095,51
4451544608785295,21
4451539558668195,152
4451532890424026,52
4451527626250997,89
4451522374900827,41
4451516755176088,0
4451514338440158,49
4451507560642086,12
4451506776037468,55
4451498547371852,15
4451494323216788,101
4451485167198474,47
4451481022987562,91
4451477373862248,38
4451469463518095,157
4451373712071560,115
4451372936037856,61
4451368791751154,30
4451365436386561,34
4451346994316845,34
4451335502002846,47
4451324063734130,29
4451322205773260,119
4451314815508773,280
4451310457344881,102
4451299342849557,66
4451292682676144,44
4451280108040722,120
4451269378912803,213
4451256732961116,29
4451249963180579,202
4451242308297198,293
4451238303018188,86
4451237972284087,41
4451233509543089,92
4451227829884405,106
4451223589950545,124
4451217625762463,96
4451211916675879,268
4451204673054304,289
4451194187437484,18
4451187678376909,121
4451177926122936,142
4451175308795839,110
4451168408869165,43
4451165029241182,69
4451158544189112,37
4451157516435140,19
4451149375364762,102
4451143868080156,202
4451141419448657,6
4451138453592477,131
4451126587506832,76
4451116441631496,45
4451002876891131,51
4450995994263570,276
4450991027526461,29
4450983062614280,37
4450970651884234,52
4450959855985153,141
4450958421373852,96
4450956345400619,33
4450955262735026,162
4450948972139147,579
4450942512094670,47
4450938225602743,15
4450935298618849,21
4450926763266041,83
4450908756615579,83
4450904507433935,56
4450898539329963,130
4450896656071315,154
4450891429771566,43
4450881506172021,41
4450877190001798,26
4450872446486973,45
4450862435156471,186
4450850548587646,90
4450840385370182,85
4450835000209315,84
4450834169134797,12
4450825558052631,33
4450816461206148,29
4450815949494828,47
4450811608231749,36
4450810051847043,86
4450797582334574,89
4450795359497468,15
4450790670167588,12
4450782139302709,76
4450774605691199,43
4450774362829696,138
4450765798031238,223
4450764547824829,55
4450761456915977,21
4450756205428606,177
4450748248882025,36
4450741311397072,55
4450739629702541,40
4450637838144608,64
4450626945776546,112
4450620809800408,82
4450609996626456,77
4450608314764248,27
4450602232350062,47
4450599711959524,24
4450588332798439,87
4450579093201420,176
4450571409137207,103
4450568376682668,560
4450564094405130,8
4450553058737484,264
4450552387212897,199
4450551879890706,211
4450547912246158,129
4450537317934478,86
4450526584402858,13
4450516291099488,16
4450515008527409,115
4450502244483935,48
4450499862017841,21
4450498977710335,127
4450491402356443,45
4450482674123246,198
4450475686073372,121
4450472620433991,48
4450464734803816,44
4450457441072876,27
4450449975107482,97
4450445424729149,121
4450443092838797,62
4450437506123365,75
4450434581882993,23
4450429846605968,72
4450419767669477,113
4450414684247051,66
4450405419796993,53
4450397974172106,140
4450389812113634,126
4450385193921384,24
4450381993879329,45
4450299484188956,86
4450293603855649,79
4450283927543095,172
4450273772318871,81
4450267757644671,66
4450258165800879,70
4450246761292977,60
4450242222689278,31
4450234640076189,40
4450230956819787,419
4450225135684810,178
4450216327510028,161
4450214376725337,25
4450204037981253,40
4450201781717871,43
4450195956266487,173
4450186786592695,29
4450179350781038,82
4450178620445126,65
4450175110483724,32
4450170714026301,57
4450166712998041,13
4450153404505986,236
4450152657918810,252
4450151248374537,74
4450144470423561,21
4450138179726614,26
4450134803045966,84
4450128041139580,71
4450122010161738,36
4450114124589410,58
4450107267426998,23
4450100727949379,92
4450095099094237,23
4450088568769030,20
4450087465989499,65
4450079442104369,67
4450073733429885,65
4450066099725384,75
4450062371235819,278
4450057799713392,83
4450049847636675,49
4450042330767316,74
4450034873249110,37
4450027156271067,33
4450019639622297,17
4449908482186275,64
4449899850176458,71
4449892720201892,20
4449890945973932,52
4449881156740528,42
4449864865672831,107
4449859635357671,160
4449849791208441,27
4449842182671743,154
4449837762641039,20
4449834704394091,119
4449825745472081,81
4449817529066337,249
4449808271624655,36
4449797795179862,42
4449795181388808,18
4449786042224781,71
4449776248881605,256
4449768346292951,62
4449761967310280,27
4449754190193893,33
4449749781982937,65
4449743310675833,355
4449734091780299,115
4449727204144862,100
4449723295516211,156
4449714004732402,59
4449704622117671,99
4449694241465251,34
4449693222823810,51
4449674361027334,57
4449670291975888,198
4449659928261115,149
4449545914271896,420
4449531254874631,65
4449523541685448,245
4449508190711911,55
4449500694950760,85
4449488519401750,28
4449470730938836,51
4449464422790590,321
4449454515752193,24
4449445414307330,284
4449437642081993,154
4449432793810350,44
4449424094395102,50
4449416176441544,37
4449408886107195,14
4449390620452775,76
4449379694267316,116
4449376191168922,72
4449365952970535,188
4449361146337938,138
4449350383908159,47
4449341911403416,65
4449326375759943,25
4449318083431899,103
4449305806682084,50
4449297598739392,295
4449296155446937,506
4449205928292718,145
4449197447086912,206
4449187515323311,0
4449182741940247,175
4449180648509484,25
4449175229833798,69
4449168879836692,85
4449161636537777,36
4449155440874000,39
4449154673421139,166
4449146595558082,51
4449138642569914,91
4449131705532178,95
4449121689693595,24
4449110901698713,79
4449101304872750,7
4449097060455336,23
4449087338221493,43
4449078454650626,38
4449075296194332,31
4449067050266186,108
4449063288130681,35
4449060574870236,164
4449051514336474,9
4449042416823267,68
4449039192235405,14
4449031726341361,51
4449023680953230,23
4449013564190424,55
4449010755003045,20
4449005914004277,25
4449002814460724,46
4448997513499217,12
4448981361060587,60
4448970535317353,141
4448966052043812,28
4448953938310839,77
4448941808904302,337
